date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:51	56006/56006	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2030%20Nov%202015%2009:02:53%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont78ce.eot	(from http://www.crowdpesa.co.ke/css/templates/blue/font-awesome.min.css)
14:11:52	56006/56006	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2030%20Nov%202015%2009:02:53%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont.eot?	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfontd41d.eot	(from http://www.crowdpesa.co.ke/css/templates/blue/font-awesome.min.css)
14:11:53	588/588	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20May%202016%2011:11:52%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont.svg?v=4.2.0	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont78ce.svg	(from http://www.crowdpesa.co.ke/css/templates/blue/font-awesome.min.css)
14:11:54	3058/3058	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:06:29%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/pagination_bg.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/pagination_bg.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:54	65452/65452	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2030%20Nov%202015%2009:02:56%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont.woff?v=4.2.0	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont78ce.woff	(from http://www.crowdpesa.co.ke/css/templates/blue/font-awesome.min.css)
14:11:55	192/192	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:04:05%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/alert1.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/alert1.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:56	679/679	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:08:03%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/star_unfill.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/star_unfill.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:56	4342/4342	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:04:01%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/action_icons.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/action_icons.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:57	881/881	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:08:02%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/star_fill.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/star_fill.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:57	1030/1030	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Nov%202015%2009:06:33%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/print_icon.png	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/print_icon.png	(from http://www.crowdpesa.co.ke/css/templates/blue/dashboard.css)
14:11:59	19229/19229	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2012%20Feb%202014%2019:04:09%20GMT	http://www.crowdpesa.co.ke/robots.txt		(from http://www.crowdpesa.co.ke/css/templates/blue/home.css)
14:12:00	19229/19229	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2012%20Feb%202014%2019:04:09%20GMT	http://crowdpesa.co.ke/images/down_arrow1.png	C:/My%20Web%20Sites/crowdpesa/crowdpesa.co.ke/images/down_arrow1.html	(from http://crowdpesa.co.ke/)
14:12:04	112160/112160	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2030%20Nov%202015%2009:02:55%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont.ttf?v=4.2.0	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/fontawesome-webfont78ce.ttf	(from http://www.crowdpesa.co.ke/css/templates/blue/font-awesome.min.css)
14:13:16	2242828/2242828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Nov%202015%2009:07:42%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/search_bg.jpg	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/search_bg.jpg	(from http://www.crowdpesa.co.ke/css/templates/blue/home.css)
14:13:17	588/588	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20May%202016%2011:13:16%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/images/Banner6.jpg	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/images/Banner6.html	(from http://www.crowdpesa.co.ke/css/templates/blue/browse.css)
14:13:17	588/588	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20May%202016%2011:13:16%20GMT	http://crowdpesa.co.ke/images/down_arrow1.png	C:/My%20Web%20Sites/crowdpesa/crowdpesa.co.ke/images/down_arrow1.html	(from http://crowdpesa.co.ke/)
14:13:17	588/588	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20May%202016%2011:13:16%20GMT	http://www.crowdpesa.co.ke/css/templates/blue/crosshair.gif	C:/My%20Web%20Sites/crowdpesa/www.crowdpesa.co.ke/css/templates/blue/crosshair.html	(from http://www.crowdpesa.co.ke/css/templates/blue/browse.css)
